id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,Beans,Sugat,Sweetener,Cocoa_butter,Vanilla,Lecithin,Salt,review,rating
891,Ritual,U.S.A.,2012,Madagascar,Sambirano_ 2011 harvest_ batch 1,75,2,1,1,0,0,0,0,0,dark berry_ tropical_ nutty,4
1181,Ritual,U.S.A.,2013,Peru,Maranon_ Cajamarca_ batch 002,75,2,1,1,0,0,0,0,0,intense_ roasty_ spice,3
1089,Ritual,U.S.A.,2013,Belize,Toledo District_ Maya_ batch 001,75,2,1,1,0,0,0,0,0,thick_ slow_ pure,3.75
1466,Ritual,U.S.A.,2015,Ecuador,Camino Verde P__ Balao_ Guayas_ 2014_ b_ 001,85,2,1,1,0,0,0,0,0,mild bitter_ woody_ bourbon,3.5
1466,Ritual,U.S.A.,2015,Blend,Mid Mountain_ 2014_ batch 002,70,2,1,1,0,0,0,0,0,sticky_ woody,3.5
1860,Ritual,U.S.A.,2016,Ecuador,Camino Verde P__ Balao_ 2015 harvest_ batch8,75,2,1,1,0,0,0,0,0,floral_ bourbon_ balanced,3.75
2008,Ritual,U.S.A.,2017,Mexico,Xoconusco,75,3,1,1,0,1,0,0,0,smooth_ coffee_ rich cocoa,3.75
2282,Ritual,U.S.A.,2019,Nicaragua,La Colonia_ Enliven Cacao,70,2,1,1,0,0,0,0,0,complex_ honey_ fruit_ nut,3.5
2418,Ritual,U.S.A.,2019,Trinidad,Jagassar Estate_ Moruga Region_ microlot,80,2,1,1,0,0,0,0,0,rich brownie_ dried fruit,3.5
2514,Ritual,U.S.A.,2020,Madagascar,Sambirano_ 2019 h__ batch 7,75,3,1,1,0,1,0,0,0,tart fruit_ roasty,3.5
2080,River-Sea,U.S.A.,2018,Tanzania,Kokoa Kamili_ Morogoro,72,3,1,1,0,1,0,0,0,muted_ heavy roast,3
2354,River-Sea,U.S.A.,2019,Fiji,Vanua Levu_ Matasawalevu,70,3,1,1,0,1,0,0,0,fatty_ rubbery_ nutty,2.5
2354,River-Sea,U.S.A.,2019,Peru,Ucayali,70,3,1,1,0,1,0,0,0,fatty_ rubbery_ off,2.5
1844,Roasting Masters,South Korea,2016,Costa Rica,La Dorado_ light roast,70,2,1,1,0,0,0,0,0,dried fruit_ intense,3.25
1844,Roasting Masters,South Korea,2016,Costa Rica,Tapanti_ light roast,70,2,1,1,0,0,0,0,0,fatty_ honey_ slight sour,3.25
1844,Roasting Masters,South Korea,2016,Costa Rica,Maleku,70,2,1,1,0,0,0,0,0,roasty_ coffee_ intense,3.25
1061,Robert (aka Chocolaterie Robert),Madagascar,2013,Madagascar,Madagascar,75,5,1,1,0,1,1,1,0,rich cocoa_ nutty,3.25
1061,Robert (aka Chocolaterie Robert),Madagascar,2013,Madagascar,Madagascar w/ nibs,68,4,1,1,0,1,0,1,0,basic cocoa_ large nibs,3.25
923,Rococo (Grenada Chocolate Co_),U.K.,2012,Grenada,Gru Grococo_ St_ Andrews,66,,0,0,0,0,0,0,0,earthy_ mild nutty,3.5
213,Rogue,U.S.A.,2008,Dominican Republic,Hispaniola_ 2008,70,2,1,1,0,0,0,0,0,nutty_ earthy_ mild off note,2.75
213,Rogue,U.S.A.,2008,Jamaica,Jamaica,70,2,1,1,0,0,0,0,0,sandy_ heavy roast_ woody,2.75
213,Rogue,U.S.A.,2008,Madagascar,Sambirano_ 2008,70,2,1,1,0,0,0,0,0,raisins_ sour_ roasty,3
213,Rogue,U.S.A.,2008,Trinidad,Trinidad,70,2,1,1,0,0,0,0,0,dry_ honey_ roasty,3
327,Rogue,U.S.A.,2009,Venezuela,Rio Caribe,70,2,1,1,0,0,0,0,0,mint_ sweet spices,3.5
565,Rogue,U.S.A.,2010,Peru,Piura,75,2,1,1,0,0,0,0,0,smooth_intense_fruit_ complex,3.75
793,Rogue,U.S.A.,2011,Bolivia,Silvestre_ Batch 1_ 2011,75,2,1,1,0,0,0,0,0,rich brownie_ roasty_ sour,3
979,Rogue,U.S.A.,2012,Ecuador,Camino Verde P__ Balao_ Guayas,75,2,1,1,0,0,0,0,0,floral_ bourbon_ mocha,3.75
1038,Rogue,U.S.A.,2013,Madagascar,Akessons Estate_ Sambirano_ 2013,70,2,1,1,0,0,0,0,0,creamy_ heavy roast_ citrus,3.5
1081,Rogue,U.S.A.,2013,Dominican Republic,Hispaniola_ 2013,70,2,1,1,0,0,0,0,0,sticky_ earthy_ smokey,3.5
1193,Rogue,U.S.A.,2013,Jamaica,Bachelor's Hall E__ St_ Thomas Parish_ batch 1,75,2,1,1,0,0,0,0,0,intense_ dark berry_ spice,3.75
1081,Rogue,U.S.A.,2013,Bolivia,Silvestre_ Batch 7_ 2013,75,2,1,1,0,0,0,0,0,smooth_ banana_ tart_ roasty,4
1209,Rogue,U.S.A.,2014,Venezuela,Porcelana,80,2,1,1,0,0,0,0,0,red fruit_ intense_ earthy,3.75
1566,Rogue,U.S.A.,2015,Bolivia,Tranquilidad_ Batch 1,75,2,1,1,0,0,0,0,0,roasty_ dried fruit_ sour,3.25
1446,Rogue,U.S.A.,2015,Venezuela,Caranero_ Choc_ Garage Exclusive,70,2,1,1,0,0,0,0,0,deep_ rich_ nutty_ roasty,3.75
1748,Rogue,U.S.A.,2016,Honduras,La Masica_ Batch 1_ FHIA Research Center,75,2,1,1,0,0,0,0,0,robust_ tart_ roasty,3.75
717,Rozsavolgyi,Hungary,2011,Venezuela,Porcelana,71,3,1,1,0,1,0,0,0,intense_ burnt_ chemical,2.5
765,Rozsavolgyi,Hungary,2011,Principe,Principe,77,3,1,1,0,1,0,0,0,smokey_ nutty_ fat residue,2.75
713,Rozsavolgyi,Hungary,2011,Venezuela,Carenero Superior,73,3,1,1,0,1,0,0,0,fatty_ roasty_ coffee,3.5
717,Rozsavolgyi,Hungary,2011,Venezuela,Aragua_ Trincheras,70,3,1,1,0,1,0,0,0,uneven melt_ cashew,3.5
871,Rozsavolgyi,Hungary,2012,Venezuela,Rio Caribe Superior_ Paria Penninsula_ b_ R380,76,3,1,1,0,1,0,0,0,fatty_ burnt_ nut_ vegetal,2.25
809,Rozsavolgyi,Hungary,2012,Venezuela,Sur del Lago,84,3,1,1,0,1,0,0,0,fatty_ chemical_ roasty,2.5
871,Rozsavolgyi,Hungary,2012,Madagascar,Sambirano_ Akesson Estate_ batch MT3802,72,3,1,1,0,1,0,0,0,buttery_ sour tang_ off notes,2.5
2004,Rozsavolgyi,Hungary,2017,Venezuela,Chuao,73,3,1,1,0,1,0,0,0,nuts_ chocolate_ mellow,3.75
2672,Rozsavolgyi,Hungary,2021,Peru,Piura_ Norandino_ Gran Blanco Nativo_ b_ PB4704,72,3,1,1,0,1,0,0,0,blackberry_ mild floral,3.75
1964,Ruket,Italy,2017,Honduras,Red Mayan_ Xoco,72,3,1,0,1,1,0,0,0,off note_ vegetal_ nibby,2.75
2036,Ruket,Italy,2018,Haiti,Pisa_ lot 03HA,75,3,1,1,0,1,0,0,0,cocoa base_ spice,3
2036,Ruket,Italy,2018,Nicaragua,Nugu_ lot 02N,70,3,1,1,0,1,0,0,0,complex_ coarse_ astringent,3.5
2668,Ruket,Italy,2021,Indonesia,Sumba_ lot 02IN,77,2,1,1,0,0,0,0,0,mild smoke_ tart_ spice_ harsh,2.75
2660,Ruket,Italy,2021,Tanzania,Kokoa Kamili_ Lot 73T,72,2,1,1,0,0,0,0,0,clean_ pure cocoa_ cherry_ gritty,3.5
615,S_A_I_D_,Italy,2010,Blend,100 percent,100,,0,0,0,0,0,0,0,sticky_ intense_ very bitter,1.5
615,S_A_I_D_,Italy,2010,Dominican Republic,Samana,70,,0,0,0,0,0,0,0,fudgey_ astringent_ sour,3
607,S_A_I_D_,Italy,2010,Madagascar,Malgascio,64,,0,0,0,0,0,0,0,sandy_ subtle fruit then cocoa,3.5
615,S_A_I_D_,Italy,2010,Blend,Carribean_ Arawak,72,,0,0,0,0,0,0,0,fatty_ cocoa_ nutty,3.5
615,S_A_I_D_,Italy,2010,Blend,Latino,72,,0,0,0,0,0,0,0,sandy_ sweet_ spice,3.5
813,Sacred,U.S.A.,2012,Blend,Midnight_ Central and S_ America,83,4,1,0,1,1,1,0,0,grassy_ strong bitter,2.75
813,Sacred,U.S.A.,2012,Blend,Twilight_ Central and S_ America,69,4,1,0,1,1,1,0,0,grassy_ maple,3.25
288,Salgado,Argentina,2008,Brazil,Bahia Superior,70,4,1,1,0,1,0,1,0,creamy_ vanilla_ rich,3.5
288,Salgado,Argentina,2008,Ecuador,Esmeraldas,70,4,1,1,0,1,0,1,0,nutty_ spicy_ floral,3.5
288,Salgado,Argentina,2008,Venezuela,Carenero Superior,70,4,1,1,0,1,0,1,0,nutty_ basic cocoa,3.5
292,Salgado,Argentina,2008,Ecuador,Rio Arriba,70,4,1,1,0,1,0,1,0,floral_ spicey,3.5
2004,San Jose,Ecuador,2017,Ecuador,H_ San Jose_ Los Rios_ L300817,70,4,1,1,0,1,0,1,0,few grits_ basic_ gateway,3.25
32,Santander (Compania Nacional),Colombia,2006,Colombia,Colombian Semi Dark,53,5,1,1,0,1,1,1,0,too sweet_ candy-like,2
32,Santander (Compania Nacional),Colombia,2006,Colombia,Colombian,65,5,1,1,0,1,1,1,0,sweet_ cherry_ marshmallow,3
32,Santander (Compania Nacional),Colombia,2006,Colombia,Colombian Dark,70,5,1,1,0,1,1,1,0,rustic_ cherry_ marshmallow,3.75
404,Santander (Compania Nacional),Colombia,2009,Colombia,Colombian 2008,75,3,1,1,0,0,0,1,0,roasty_rich cocoa_marshmallow,2.75
414,Santander (Compania Nacional),Colombia,2009,Colombia,Colombian w/ nibs,70,5,1,1,0,1,1,1,0,sweet_ marshmallow,3
761,Santome,France,2011,Sao Tome,Sao Tome,70,5,1,1,0,1,1,1,0,perfume_ vanilla,2.75
15,Scharffen Berger,U.S.A.,2006,Blend,Extra Dark,82,5,1,1,0,1,1,1,0,dry_ bitter_ poor aftertaste,2
40,Scharffen Berger,U.S.A.,2006,Blend,Kumasi Sambirano_ Ghana & Madagascar,68,5,1,1,0,1,1,1,0,fruity_ smokey_ burnt,2
56,Scharffen Berger,U.S.A.,2006,Jamaica,Jamaica a l'ancienne,70,5,1,1,0,1,1,1,0,fresh nibs_chocolate base off,2
56,Scharffen Berger,U.S.A.,2006,Blend,Semisweet,62,5,1,1,0,1,1,1,0,tobacco_ sweet_ dairy,3
15,Scharffen Berger,U.S.A.,2006,Blend,Bittersweet,70,5,1,1,0,1,1,1,0,cherry_ mild bitter,3.5
117,Scharffen Berger,U.S.A.,2007,Blend,Las Islas_ Carribean(DR/Jam/Tri),72,5,1,1,0,1,1,1,0,strong smokey tobacco,3
135,Scharffen Berger,U.S.A.,2007,Blend,Nibby,62,5,1,1,0,1,1,1,0,sweet_ base cocoa,3
188,Scharffen Berger,U.S.A.,2007,Blend,Antilles (Trin/Gren/DR/Ven),75,5,1,1,0,1,1,1,0,smooth_complex_cocoa base,3
135,Scharffen Berger,U.S.A.,2007,Venezuela,Cuyagua,75,5,1,1,0,1,1,1,0,complex_ strawberry_ tart,3.75
227,Scharffen Berger,U.S.A.,2008,Blend,Finisterra_ Ven__ Trinidad_ Mad_,72,5,1,1,0,1,1,1,0,grassy_ black pepper_ smoke,3
336,Scharffen Berger,U.S.A.,2009,Brazil,Tome Acu,68,5,1,1,0,1,1,1,0,smooth_ tart_ earthy,3.75
445,Scharffen Berger,U.S.A.,2009,Vietnam,Ben Tre,72,5,1,1,0,1,1,1,0,creamy_ grassy_ banana_ tart,3.75
336,Scharffen Berger,U.S.A.,2009,Ghana,Asante,65,5,1,1,0,1,1,1,0,simple_ delicate cocoa_ long,4
464,Scharffen Berger,U.S.A.,2010,Grenada,Camahogne,68,5,1,1,0,1,1,1,0,smooth_ grassy_ minty,3.5
464,Scharffen Berger,U.S.A.,2010,Madagascar,Amina,65,5,1,1,0,1,1,1,0,clingy_subtle_ tangy_ citrus,3.75
781,Scharffen Berger,U.S.A.,2011,Papua New Guinea,Markham Valley,68,5,1,1,0,1,1,1,0,cherry_wine_rich_smoke,3.75
959,Scharffen Berger,U.S.A.,2012,Peru,San Juan de Cheni,78,4,1,1,0,1,0,1,0,banana_ pear_ spice_ cheese,4
1658,Seaforth,U.K.,2015,Dominican Republic,Dominican Republic,70,2,1,1,0,0,0,0,0,rustic_ vegetal_ earthy,2.75
1658,Seaforth,U.K.,2015,Grenada,Grenada,70,2,1,1,0,0,0,0,0,off_ sweet_ orange_ rubber,2.75
2104,Seahorse,U.S.A.,2018,Honduras,Wampusirpi,70,2,1,1,0,0,0,0,0,dry_ earthy_ surface mark,2.75
2108,Seahorse,U.S.A.,2018,Dominican Republic,Zorzal,70,2,1,1,0,0,0,0,0,earthy_ mild fruit_ sticky,3
2104,Seahorse,U.S.A.,2018,Tanzania,Kokoa Kamili,70,2,1,1,0,0,0,0,0,sticky_ cherry_ cocoa,3.25
2446,Seahorse,U.S.A.,2019,Fiji,Matasawalevu,70,2,1,1,0,0,0,0,0,sharp_ raw_ metallic,2.75
2446,Seahorse,U.S.A.,2019,Uganda,Semuliki Forest,70,2,1,1,0,0,0,0,0,cocoa_ roasty_ sticky,3.5
2660,Seahorse,U.S.A.,2021,Trinidad,Gewan Gangaram,75,2,1,1,0,0,0,0,0,sl roasty_ woody_ melon_ spicy,3.25
2590,Seahorse,U.S.A.,2021,Peru,Ucayali,70,2,1,1,0,0,0,0,0,orange_ fig_ cocoa,3.5
2594,Seahorse,U.S.A.,2021,Vietnam,Ben Tre,70,2,1,1,0,0,0,0,0,blueberry & cocoa dominate,3.5
2660,Seahorse,U.S.A.,2021,India,Anamalai,70,2,1,1,0,0,0,0,0,sticky_ dark berry_ roasty edge,3.5
2370,Shane Chocolate Works,U.S.A.,2019,Guatemala,Guatemala,70,3,1,1,0,1,0,0,0,spicy_ rich cocoa_ sweet,3
2370,Shane Chocolate Works,U.S.A.,2019,Colombia,Colombia,70,3,1,1,0,1,0,0,0,black pepper_ astringent,3
2366,Shane Chocolate Works,U.S.A.,2019,Belize,Belize,70,3,1,1,0,1,0,0,0,full cocoa flavor,3.5
1335,Shark Mountain,U.S.A.,2014,Ecuador,Ecuador,75,2,1,1,0,0,0,0,0,coffee_ nutty,3
1335,Shark Mountain,U.S.A.,2014,Belize,Belize_ 2013,72,2,1,1,0,0,0,0,0,fruity_ blueberry,3.25
1466,Shark Mountain,U.S.A.,2015,Venezuela,Cuyagua,77,2,1,1,0,0,0,0,0,smoked ham_ tangy_ berry,2.75
1450,Shark Mountain,U.S.A.,2015,Jamaica,Jamaica,72,2,1,1,0,0,0,0,0,sticky_ dried fruit_ smoke,3.25
1450,Shark Mountain,U.S.A.,2015,Papua New Guinea,Papua New Guinea,73,2,1,1,0,0,0,0,0,chewy_ smoke_ fruit_ cocoa,3.5
1466,Shark Mountain,U.S.A.,2015,Dominican Republic,ROIG,74,2,1,1,0,0,0,0,0,grapes_ tangy_ cocoa,3.5
713,Shark's,U.S.A.,2011,U.S.A.,Hawai'i Island_ Hilo,73,4,1,1,0,1,1,0,0,sticky_ earthy_ medicinal,2
721,Shark's,U.S.A.,2011,U.S.A.,Hawai'i Island_ Hilo_ w/ added cocoa butter,73,4,1,1,0,1,1,0,0,perfume_ floral_ chemical,2.5
757,Shattell,Peru,2011,Peru,Porcelana,75,3,1,1,0,1,0,0,0,strong spice_ perfume_ roasty,3.5
1884,Shattell,Peru,2016,Peru,Tingo Maria,70,3,1,1,0,1,0,0,0,earthy_ roasty_ vegetal,3.25
1586,Sibu,Costa Rica,2015,Costa Rica,Oro,82,3,1,1,0,1,0,0,0,gritty_ fatty_ coffee,3.25
1586,Sibu,Costa Rica,2015,Costa Rica,Oscuro,70,3,1,1,0,1,0,0,0,gritty_ bold_ black pepper,3.5
911,Sibu Sura,U.S.A.,2012,Peru,Peru,70,,0,0,0,0,0,0,0,sandy_ sweet_ vanilla,2.5
717,Silvio Bessone,Italy,2011,Belize,Maya Belize,67,4,1,1,0,1,0,0,1,fatty_ cocoa_ spicy,3
741,Silvio Bessone,Italy,2011,Colombia,Porcelana_ Colombia_ Amazonas,68,4,1,1,0,1,0,0,1,fatty_ salty_ caramel,3
725,Silvio Bessone,Italy,2011,Sao Tome,Trintade_ Sao Tome,65,4,1,1,0,1,0,0,1,nutty_ salty,3.25
729,Silvio Bessone,Italy,2011,Brazil,Bahia_ Scavina,60,4,1,1,0,1,0,0,1,fatty_ sweet_ salty,3.25
1339,Sirene,Canada,2014,Madagascar,Somia Plantation_ 2012,67,3,1,1,0,1,0,0,0,tart_ sweet edge,3.75
1339,Sirene,Canada,2014,Madagascar,Somia Plantation_ 2012,73,3,1,1,0,1,0,0,0,intense fruity_ mild sour,3.75
1343,Sirene,Canada,2014,Ecuador,Camino Verde P__ Balao_ Guayas,73,3,1,1,0,1,0,0,0,intense_ rich_ burnt_ licorice,3.75
1502,Sirene,Canada,2015,Madagascar,Somia Plantation_ 2012,100,1,1,0,0,0,0,0,0,creamy_ tart_ bitter,3
1506,Sirene,Canada,2015,Ecuador,Camino Verde P__ Balao_ Guayas_ 2012,100,1,1,0,0,0,0,0,0,floral_ bourbon_ bitter,3
1614,Sirene,Canada,2015,Guatemala,Lachua w/ cane sugar,73,2,1,1,0,0,0,0,0,waxy_ earthy_ cocoa_ roasty,3
1614,Sirene,Canada,2015,Guatemala,Lachua w/ maple sugar_ batch 5,73,2,1,0,1,0,0,0,0,waxy_ maple_ flat,3.25
1650,Sirene,Canada,2015,Haiti,Pisa,73,2,1,1,0,0,0,0,0,oily_ medium roasted cocoa,3.25
1788,Sirene,Canada,2016,Bolivia,Wild Bolivia,73,2,1,1,0,0,0,0,0,sticky_ raisins_ fudgey,3.5
1856,Sirene,Canada,2016,Tanzania,Kokoa Kamili Coop,73,2,1,1,0,0,0,0,0,basic cocoa_ gateway,3.5
1860,Sirene,Canada,2016,Ecuador,Esmeraldas_ Salazar Farm,73,2,1,1,0,0,0,0,0,rich cocoa_ spicy,3.75
1996,Sirene,Canada,2017,Peru,Tingo Maria,73,2,1,1,0,0,0,0,0,caramel_ anise_ dried fruit,3.75
2652,Sirene,Canada,2021,Mexico,Soconusco_ Rayen Cacao Co-op,73,3,1,1,0,1,0,0,0,bland_ sour_ lacks development,3
2652,Sirene,Canada,2021,India,Anamalai_ Pollachi City,73,3,1,1,0,1,0,0,0,butterscotch_ slight burnt note,3.25
1454,Sjolinds,U.S.A.,2015,Ghana,Ghana,70,4,1,1,0,1,1,0,0,sweet_ vanilla_ cocoa_ mold,2.75
1462,Sjolinds,U.S.A.,2015,Nicaragua,Nicaragua_ lot N510,72,3,1,1,0,1,0,0,0,mild_ nutty_ vanilla_ cocoa,3
1626,Smooth Chocolator_ The,Australia,2015,Bolivia,Bolivia,72,3,1,1,0,1,0,0,0,floral_ intense_ pungent,2.75
1666,Smooth Chocolator_ The,Australia,2015,Peru,Maranon_ batch 2,67,3,1,1,0,1,0,0,0,light brown_ grits_ floral,3
1618,Smooth Chocolator_ The,Australia,2015,Madagascar,Akesson's Estate,65,3,1,1,0,1,0,0,0,few grits_ sweet_ orange,3.25
1622,Smooth Chocolator_ The,Australia,2015,Madagascar,Akesson's Estate,70,3,1,1,0,1,0,0,0,few grits_ bold_ dark berry,3.5
1662,Smooth Chocolator_ The,Australia,2015,Papua New Guinea,Papua New Guinea_ triple roast_ batch 1,65,3,1,1,0,1,0,0,0,smokey_ tart_ astringent,3.5
1622,Smooth Chocolator_ The,Australia,2015,Tanzania,Kokoa Kamili,67,3,1,1,0,1,0,0,0,bold cherry_ rich cooa,3.75
1622,Smooth Chocolator_ The,Australia,2015,Trinidad,San Juan Estate,70,3,1,1,0,1,0,0,0,cigar_ tobacco_ grass_ spice,3.75
1666,Smooth Chocolator_ The,Australia,2015,Venezuela,Chuao_ batch 3,70,3,1,1,0,1,0,0,0,mild cacao and fruit notes,3.75
1622,Smooth Chocolator_ The,Australia,2015,Ecuador,Camino Verde,72,3,1,1,0,1,0,0,0,creamy_ pistachio_ floral,4
1864,Smooth Chocolator_ The,Australia,2016,Vietnam,Tien Giang,70,3,1,1,0,1,0,0,0,creamy_ molasses_ off note,3
1908,Smooth Chocolator_ The,Australia,2016,Guatemala,Chimelb_ Lanquin_ Alta Verapaz_ b-GUA001,70,3,1,1,0,1,0,0,0,gummy_ fatty_ earthy,3.25
1740,Smooth Chocolator_ The,Australia,2016,Venezuela,Guasare_ La Sierra de Perija_ batch gua001,70,3,1,1,0,1,0,0,0,creamy_ fruit_ cocoa,3.75
1756,Smooth Chocolator_ The,Australia,2016,Belize,Maya Mtn_ Moho R__ Toledo D_,70,3,1,1,0,1,0,0,0,apple_ mild cherry,3.75
1864,Smooth Chocolator_ The,Australia,2016,Australia,Australia,67,3,1,1,0,1,0,0,0,delicate_ smooth_ dairy,3.75
1740,Smooth Chocolator_ The,Australia,2016,Ecuador,Porcelana_ Sorotaima_Machiques_batch pcl001,70,3,1,1,0,1,0,0,0,ligt color_ creamy_ peanut,4
1940,Smooth Chocolator_ The,Australia,2017,Dominican Republic,Oko Caribe_ DOR005,70,3,1,1,0,1,0,0,0,cherry_ rich choco,3.5
1952,Smooth Chocolator_ The,Australia,2017,Haiti,Pisa_ batch HA102,70,3,1,1,0,1,0,0,0,complex_ earthy_ melon,3.5
502,Snake & Butterfly,U.S.A.,2010,Madagascar,Madagascar,68,3,1,1,0,1,0,0,0,mild cocoa_ fruity,3
502,Snake & Butterfly,U.S.A.,2010,Ecuador,Ecuador,68,3,1,1,0,1,0,0,0,fudgey then spicy_ vanilla,3.25
693,Snake & Butterfly,U.S.A.,2011,Ghana,Ghana,67,3,1,1,0,1,0,0,0,perfume_ strong chemical,1.5
2112,Soeka,Amsterdam,2018,Sulawesi,Sulawesi,66,3,1,0,1,1,0,0,0,nuts_ fruit_ cocoa,3.25
1968,Soklet,India,2017,India,India,70,3,1,1,0,1,0,0,0,grassy_ hammy,2.75
1518,Sol Cacao,U.S.A.,2015,Madagascar,Madagascar,72,2,1,1,0,0,0,0,0,tangy_ sour_ intense,3
1812,Sol Cacao,U.S.A.,2016,Ecuador,Ecuador_ Batch 1,70,2,1,1,0,0,0,0,0,intense_ simple_ floral_ earthy,3.5
1840,Solkiki,U.K.,2016,Dominican Republic,Castillo_ Hispaniola_ unroasted,85,2,1,1,0,0,0,0,0,sticky_ hammy_ bitter,2.75
1840,Solkiki,U.K.,2016,Peru,Maranon_ Fortunato No_ 4,68,2,1,1,0,0,0,0,0,sticky_ sandy_ pungent,2.75
2366,Solkiki,U.K.,2019,Philippines,Kablon Farms_ Red Pod_ 2018 harvest,70,3,1,1,0,1,0,0,0,intense_ dirty_floral_medicinal,2.5
1792,Solomons Gold,New Zealand,2016,Solomon Islands,Solomon Island,70,2,1,1,0,0,0,0,0,sweet_ roasty_ spicy,3.25
1796,Solomons Gold,New Zealand,2016,Solomon Islands,Solomon Island w/ nibs,75,2,1,1,0,0,0,0,0,spicy_ roasted_ fresh nibs,3.25
1157,Solstice,U.S.A.,2013,Madagascar,Sambirano,70,2,1,1,0,0,0,0,0,dry_ molasses_ sour,3
1157,Solstice,U.S.A.,2013,Venezuela,Amazonas,70,2,1,1,0,0,0,0,0,dairy_ cheese_ molasses,3
1161,Solstice,U.S.A.,2013,Bolivia,Bolivia,70,2,1,1,0,0,0,0,0,intense_ leathery_ cocoa,3.25
1161,Solstice,U.S.A.,2013,Peru,San Martin,70,3,1,1,0,1,0,0,0,molasses_ grape_ sour,3.25
1161,Solstice,U.S.A.,2013,Blend,Wasatch,70,3,1,1,0,1,0,0,0,creamy_ nutty_ cocoa,3.5
1335,Solstice,U.S.A.,2014,Uganda,Bundibugyo,70,3,1,1,0,1,0,0,0,molasses_ licorice_ muted,3
1992,Solstice,U.S.A.,2017,Tanzania,Kilombero,70,3,1,1,0,1,0,0,0,sticky_ strong molasses,3.25
2068,Solstice,U.S.A.,2018,India,Anamalai,70,3,1,1,0,1,0,0,0,molasses undertone_ tangy,3.25
2660,Solstice,U.S.A.,2021,Vietnam,Dak Nong_ Lot 103120,70,3,1,1,0,1,0,0,0,molasses_ raisins_ astringent,3.5
377,Soma,Canada,2009,Dominican Republic,Hispaniola,70,3,1,1,0,1,0,0,0,sticky_ few grits_ mild fruit_sour,3
387,Soma,Canada,2009,Dominican Republic,Conacado,70,3,1,1,0,1,0,0,0,slow to develop_ nutty,3
377,Soma,Canada,2009,Ghana,Africa,70,3,1,1,0,1,0,0,0,earthy_ woody_ vegetal,3.5
387,Soma,Canada,2009,Papua New Guinea,Papua New Guinea,70,3,1,1,0,1,0,0,0,smokey_ mushroom_ woodsy,3.5
387,Soma,Canada,2009,Madagascar,Madagascar,70,3,1,1,0,1,0,0,0,subtle red berry_ complex,3.75
387,Soma,Canada,2009,Venezuela,Ocumare,70,3,1,1,0,1,0,0,0,black tea,3.75
607,Soma,Canada,2010,Blend,Black Science Blend 1_ DR_ Ecuador_ Peru,70,3,1,1,0,1,0,0,0,complex_ nut_ dried fruit_ earth,3.75
676,Soma,Canada,2011,Grenada,Grenada_ Black Science,70,3,1,1,0,1,0,0,0,super temper_astringent_ burn,2.75
676,Soma,Canada,2011,Bolivia,Alto Beni_ Wild Bolivian,70,3,1,1,0,1,0,0,0,earthy_ mild tannic_ woody,3.5
688,Soma,Canada,2011,Venezuela,Chuao,70,3,1,1,0,1,0,0,0,strawberry_ green mint,3.5
682,Soma,Canada,2011,Dominican Republic,Elvesia P__ Black Science,70,3,1,1,0,1,0,0,0,dried fruit_ tart,3.75
676,Soma,Canada,2011,Blend,Three Amigos(Chuao_ Wild Bolivia_ D_R_),70,3,1,1,0,1,0,0,0,strawberry_ cocoa_ nutty,4
676,Soma,Canada,2011,Peru,Peruvian,64,3,1,1,0,1,0,0,0,complex_spice_caramel_cocoa,4
817,Soma,Canada,2012,Haiti,Noula Coop,70,3,1,1,0,1,0,0,0,uneven_ grassy_ roasty,3.25
951,Soma,Canada,2012,Guatemala,Cahabon Region_ batch Tri1,70,3,1,1,0,1,0,0,0,sandy_ earthy_ tangy wine,3.5
967,Soma,Canada,2012,Blend,Eastern Promises_ Mad__ Java_ PNG_ batch EP1,70,3,1,1,0,1,0,0,0,smoke_tobacco_black pepper,3.5
983,Soma,Canada,2012,Papua New Guinea,Papua New Guinea,85,3,1,1,0,1,0,0,0,mild smoke_ fruit_ mild burnt,3.5
833,Soma,Canada,2012,U.S.A.,O'ahu Island,70,3,1,1,0,1,0,0,0,cranberries_ cocoa,3.75
951,Soma,Canada,2012,Venezuela,Carenero Superior_ batch CS2,70,3,1,1,0,1,0,0,0,intense_ rich burnt caramel,3.75
867,Soma,Canada,2012,Blend,Dual Origins_ Sambirano_ Elvesia_ batch SD06,70,3,1,1,0,1,0,0,0,creamy_ raisin_ lemon,4
867,Soma,Canada,2012,Blend,Dancing in Your Head_ 5 bean blend,70,3,1,1,0,1,0,0,0,creamy_ complex_ peanut,4
1073,Soma,Canada,2013,Peru,Apurimac_ El Quinacho Co-op,70,3,1,1,0,1,0,0,0,creamy_ medicinal_ mild fruit,2.75
1030,Soma,Canada,2013,Indonesia,Java,70,3,1,1,0,1,0,0,0,creamy_ smokey_ some fruit,3.25
1077,Soma,Canada,2013,Blend,Chef's Blend,70,3,1,1,0,1,0,0,0,grassy_ dairy_ mild fatty,3.25
1173,Soma,Canada,2013,Venezuela,Orinoco_ batch ORI 1,70,3,1,1,0,1,0,0,0,creamy_ nutty_ roasty,3.25
1019,Soma,Canada,2013,Dominican Republic,Rizek Cacao_ batch DR 12,77,3,1,1,0,1,0,0,0,smoke_ burnt caramel_ citrus,3.75
1073,Soma,Canada,2013,Trinidad,Sangre Grande P_,70,3,1,1,0,1,0,0,0,creamy_ brownie mix_ roasty,3.75
